SMILES,mol_id,dis_smi,wt,rt,sim,pio_gmean
Cc1nc(NCC(C)(C)C)cc2nc[nH]c12,601,0.5776698111849629,3.636899964763238e-42,1.0,0.3469387755102041,0.5258899370616543
Cc1nc(NCC(C)(C)C)cc2[nH]cnc12,601,0.5776698111849629,3.636899964763238e-42,1.0,0.3469387755102041,0.5258899370616543
Cc1nc(NCC(C)(C)C)c2[nH]cnc2n1,601,0.6408254166959827,1.416967022609695e-41,1.0,0.5116279069767442,0.5469418055653276
CCCCCc1cc(O)cc(OCCCCCCCCNC(C)CO)c1,602,0.3265728476835414,0.6603062047240508,5.709040105864101e-171,1.0,0.328959684135864
CCCCCCc1cc(O)cc(OCCCCCCNC(C)CO)c1,602,0.3091565833699442,0.8861799191275946,1.616088413820251e-147,1.0,0.39844550083251296
CCCCCC1=CC(O)CC(CCCCCCCCNC(C)CO)C1,602,0.753774866524697,0.9600367826440936,1.616088413820251e-147,0.4262295081967213,0.5712705497229302
CCCCCC1=CC(O)C(CCCCCCCCNC(C)CO)CC1,602,0.753774866524697,0.9600367826440936,1.616088413820251e-147,0.4262295081967213,0.5712705497229302
CCCCCC1CCC(O)C(CCCCCCCCNC(C)CO)=C1,602,0.753774866524697,0.9600367826440936,1.616088413820251e-147,0.4262295081967213,0.5712705497229302
CCCCCCCC1=C(O)C=C(CCCCCCCCNC(C)CO)C1,602,0.7175148811958071,0.6576580753782195,3.693883068487256e-196,0.48214285714285715,0.45839098552467555
CCCCCCCC1=C(O)C=C(CCCCCCCC)CC1CC(C)O,602,0.6656224779133848,0.7164122962486769,1.616088413820251e-147,0.25396825396825395,0.4606782580540205
CCCCCCCC1=C(O)C=C(CCCCCCCCC)C=C1CC(C)O,602,0.5793905117129194,0.13058140938674861,5.709040105864101e-171,0.3508771929824561,0.23665730703322266
CCCCCCCC1=CC(O)(CCCCCCCCC)C=C(CC(C)O)C1,602,0.7244518139849078,0.08519025922737718,5.709040105864101e-171,0.234375,0.2698806910707617
CCCCCCCC1=CC(=CNCCCCCC(=O)O)C=C(CC(C)C)O1,602,0.6289843936107192,0.10745378616347159,1.616088413820251e-147,0.2535211267605634,0.2454793932580636
CCCCCCCC1=CC(=CNCCCCCC(=O)O)CC(C(C)C)=C1,602,0.615719812320005,0.8770198569167229,8.378942533819369e-126,0.2535211267605634,0.49757988974557604
CCCCCCNC1=CC(=CNCCCCCC(=O)O)CC(C(C)C)=C1,602,0.6656224779133848,0.8296746815198863,8.378942533819369e-126,0.2191780821917808,0.49843238647775706
CCCCCCNC1=CC(=CNCCCCCC(=O)O)CC(C(C)C)O1,602,0.7139554387257865,0.6005262018651093,8.378942533819369e-126,0.2077922077922078,0.4381605468636319
CCCCCC(=O)C1=CC(=CNCCCCCC(CO)CO)CC(C)=C1,602,0.6656224779133848,0.7774817366841009,8.378942533819369e-126,0.2465753424657534,0.4810347381991619
CCCCCC(=O)C1=CC(=CNCCCCCC(CO)COC)CC=C1,602,0.6202094692277552,0.7774817366841009,1.616088413820251e-147,0.2597402597402597,0.46589706863728536
CCCCCCOCC1=CC(=CNCCCCCC(=O)NC(C)C)CC=C1,602,0.5840767356683738,0.13163856972692636,1.616088413820251e-147,0.2597402597402597,0.23857176846510006
CCCCCCOCC1=CC(=CNCCCCCC(=O)NC(C)C)CCO1,602,0.6813962522054838,0.054458334188647144,1.616088413820251e-147,0.2564102564102564,0.24528486213137699
CCCCCC1=CC(=CNCCCCCC(=O)NC(C)C)CC(CC)O1,602,0.6656224779133848,0.7187507488448633,7.9567438919514e-106,0.23076923076923078,0.46145774225274944
CCCCCC1=CC(=CNCCCCCC(=O)NC(C)C)CC(COC)O1,602,0.6289843936107192,0.054458334188647144,8.378942533819369e-126,0.2345679012345679,0.22781424259978877
CCCCCC1=CC(=CNCCCCCCCCC(CO)CO)CC(COC)O1,602,0.7032129921764304,2.444727466227118e-07,4.377491037053051e-223,0.2631578947368421,0.23440441221639233
CCCCCC1=CC(=CNCCCCCCCCC(=O)OCC)CC(C)O1,602,0.6332718182245531,0.06878048517431871,1.616088413820251e-147,0.22077922077922077,0.2340174344662906
CCCCCCCC1=CC(CCNCCCCCC(=O)O)(C(C)C)CCO1,602,0.7690879978582835,0.04227249757151581,5.709040105864101e-171,0.24,0.2704534984765998
CCCCCCC1=CC(O)(CCNCCCCCC(=O)NC(C)C)CCO1,602,0.7690879978582835,0.03281003648503929,1.616088413820251e-147,0.23376623376623376,0.2672993447811076
CCCCCCC1=CC(O)(CCCCCCCCNC(C)=O)CC(C)O1,602,0.7139554387257865,0.5384553803308756,8.378942533819369e-126,0.2222222222222222,0.41747027301888734
CCCCCCC1=C(CCNCCCCCC(=O)OCC)CC(C(C)O)O1,602,0.677549032331932,0.025245701383278796,5.709040105864101e-171,0.23684210526315788,0.23426491123840357
CCCCCCC1=C(CCNCCCCCC(=O)NC(C)C)CC(CO)O1,602,0.7244518139849078,0.03281003648503979,5.709040105864101e-171,0.24324324324324326,0.25242061682331585
CCCCCCC1=CN(CC(C)(O)CCCCCNC(=O)OC)CC1C,602,0.6615146556493746,0.48004946658721975,7.9567438919514e-106,0.23684210526315788,0.3805213740788648
CCCCCNC1=CCC(CNCCCCCC)(C(=O)OCC)OC1C,602,0.7139554387257865,0.4800494665872164,8.378942533819369e-126,0.19736842105263158,0.3980016351043343
CCCCCNCC1CCCCN1CC(C)(CC)CCNC(=O)OC(C)O,602,0.8084265863085437,0.014300703029823609,7.9567438919514e-106,0.18292682926829268,0.27424242977945573
CCCCCNC1=NC(C)(CNCCCCCC)CC(C(=O)OCC)O1,602,0.7139554387257865,0.42382143979938797,7.9567438919514e-106,0.18181818181818182,0.3792589595083915
CCCCCCCN1CC(CNCCCCCC)(C(=O)OCC)OC1C,602,0.8033488202950597,0.3684590112067731,1.616088413820251e-147,0.17333333333333334,0.3906026105006109
CCCCCCCN1CC(CNCCCCCC)(C(=O)OCC)C1C,602,0.7953636494131345,0.982704199689213,1.616088413820251e-147,0.18309859154929578,0.5926892830341158
CCCCCCCN1CCCC(C)(CNCCCCCO)C1C(=O)OC,602,0.8033488202950597,0.3684590112067731,8.378942533819369e-126,0.18181818181818182,0.3906026105006109
CCCCCCN1CCCC(C)(CNCCCCCCO)C1C(=O)OC,602,0.8033488202950597,0.3684590112067731,8.378942533819369e-126,0.18181818181818182,0.3906026105006109
CCCCCCN1CCCC(CNCCCCCCO)(C(=O)OCC)C1,602,0.8453268462931982,0.3684590112067731,1.616088413820251e-147,0.18181818181818182,0.40459528583332377
CCCCCCN1CCCC(O)(CNCCCCCC(=O)OCC)C1C,602,0.8033488202950597,0.3684590112067731,8.378942533819369e-126,0.16455696202531644,0.3906026105006109
CCCCCCCCC(C)(CNCCCCCCCCO)C(=O)OC(C)C,602,0.8473657177910722,0.014134834732235884,9.501440650208043e-252,0.26153846153846155,0.28716685084110266
CCCOCCCCC(C)(CNCCCCCCCCO)C(=O)OC(C)C,602,0.8084265863085437,0.0077963093306543585,9.501440650208043e-252,0.24285714285714285,0.27207429854639936
CCCCCN(CC(C)(C)CNCCCCCCO)C(=O)OC(C)C,602,0.8322230966367535,0.9777786146112597,1.616088413820251e-147,0.2608695652173913,0.6033339037493377
CCCCCN(CC(=O)NCCCCCCCCO)CCOC(C)(C)C,602,0.8007374029168081,0.2715448268863465,3.693883068487256e-196,0.2537313432835821,0.3574274099343849
CCCCCCCCC(C)(CNCCCCCCO)C(=O)OC(C)C,602,0.8345159804900247,0.9936133618268274,3.693883068487256e-196,0.26153846153846155,0.6093764474389507
CCCSCCCCC(C)(CNCCCCCCO)C(=O)OC(C)C,602,0.8345159804900247,0.15916276517808928,3.693883068487256e-196,0.2054794520547945,0.331226248556038
CCCCCCCCC(C)(CNCCCCCCO)C(=O)OC(C)SC,602,0.8411288833576084,0.004042596865576853,4.377491037053051e-223,0.2463768115942029,0.2817238267410617
CCCCCCSCC(CNCCC(O)CCCCCO)C(=O)OC(C)C,602,0.8473657177910722,5.5472068897129314e-06,9.501440650208043e-252,0.19736842105263158,0.282457088332654
CCCCCCSCC(=CNCCCCCC)CCC(=O)OC(C)(C)O,602,0.8411288833576084,0.007735791717433402,3.693883068487256e-196,0.19444444444444445,0.2829548916916806
CCCCCCSCC(CNCCCCCC)(COC(C)C)C(=O)OCC,602,0.8473657177910722,1.4354093716945239e-05,9.501440650208043e-252,0.2222222222222222,0.28246002396159636
CCCCCC=CC(CNCCCCCCO)CS(=O)(=O)C(C)OC,602,0.7925988758537418,0.10695536511594199,3.693883068487256e-196,0.2191780821917808,0.29985141365656126
CCCCCC=CC(CNCCCCCCC)CS(=O)(=O)C(C)OC,602,0.7925988758537418,0.15916276517809097,3.693883068487256e-196,0.2,0.31725388034394425
CCCCCC=CC(CNCCCCCCC)CS(=O)(=O)C(C)O,602,0.8274975665783691,0.8760298397362898,5.709040105864101e-171,0.20588235294117646,0.567842468771553
CCCCCCC=CC(C)(CNCCCCCCO)C(=O)OC(C)C,602,0.8345159804900247,0.9961003434862352,5.709040105864101e-171,0.24285714285714285,0.61020544132542
CCCCCCC=CC(C)(CCCCCC)CCNC(=O)OC(C)O,602,0.8345159804900247,0.9961003434862347,1.616088413820251e-147,0.21428571428571427,0.6102054413254198
CCCCCCSCC(=CC(C)C)C(=O)OCCNC(C)(C)O,602,0.7716686738745262,0.5522071562745877,7.9567438919514e-106,0.23943661971830985,0.441291943383038
CCCCCCCCCC(C)CCCC(C)(O)CNCCOC(=O)CCC,602,0.8084265863085437,0.01413483473223567,9.501440650208043e-252,0.25,0.27418714034692643
Cc1ccc(NC2CCCN(C(=O)CCN3CCCCO3)C2)cc1C,603,0.6111605746450722,0.5484780600366832,1.522997974471263e-08,1.0,0.38654621663724503
Cc1ccc(NC2CCCN(C(=O)CCN3CCCCOC3=O)C2)cc1C,603,0.4849965288206706,0.2337478052879167,1.522997974471263e-08,0.7258064516129032,0.23958144977952234
Cc1ccc(NC2CCN(C(=O)CCN3CCCCOC3=O)CCC2)cc1C,603,0.5005531347669073,0.007995314111301171,1.522997974471263e-08,0.6212121212121212,0.1695161547027294
Cc1ccc(NC2CCN(C(=O)CCN3CCCCO3)CCCC2)cc1C,603,0.6374939747242168,0.23199854474182957,1.522997974471263e-08,0.8245614035087719,0.28983084489867533
Cc1ccc(NC2CCCN(C(=O)CCOC3CCCCO3)C2)cc1C,603,0.5243157724284695,0.9212231279703198,1.2664165549094176e-14,0.6461538461538462,0.481846300132934
Cc1ccc(NC2CCCN(C(=O)CCOC3CCCC3)C2)cc1C,603,0.5086266120188963,0.48979246422248035,1.2664165549094176e-14,0.6290322580645161,0.33280635874712977
Cc1ccc(NC2CCCN(C(=O)C=COC3CCCC3)C2)cc1C,603,0.6615146556493746,0.37720499726276463,1.522997974471263e-08,0.5303030303030303,0.3462398893807063
Cc1ccc(NC2CCCC(OC(=O)C=CN3CCCC3)C2)cc1C,603,0.6615146556493746,0.37720499726276463,1.522997974471263e-08,0.43478260869565216,0.3462398893807063
Cc1ccc(NC2CCCC(OC(=O)C=CN3CCOCC3)C2)cc1C,603,0.6736384553447268,0.9795067748307175,1.522997974471263e-08,0.4246575342465753,0.5510484151351414
Cc1ccc(NC2CCCCN(OC(=O)C=CC3CCCC3)C2)cc1C,603,0.6736384553447268,0.9999801551969105,1.522997974471263e-08,0.44285714285714284,0.5578728752572056
Cc1ccc(NC2CCCCC2OC(=O)N(CN2CCCC2)CO)cc1C,603,0.5840767356683738,0.16242128736678468,1.2664165549094176e-14,0.3783783783783784,0.24883267434505707
Cc1ccc(NC(C2CCOC(O)(C=CCCCO)C2)C2CC2)cc1C,603,0.615719812320005,0.9541734172171894,5.380186160021138e-32,0.25,0.5232977431790649
Cc1ccc(N2CCCCC(OC(O)C(CO)=CC3CCCC3)C2)cc1C,603,0.6813962522054838,0.23215721173944326,1.2664165549094176e-14,0.24390243902439024,0.3045178213149799
Cc1ccc(N2CCCCC(OC(=O)C(O)=CC3CCCC3)CC2)cc1C,603,0.6813962522054838,0.3210599606479455,0.00033546262790251185,0.25316455696202533,0.3342638918271106
Cc1ccc(N2CCCCC(OC(=O)C(CO)=CC3CCCC3)C2)cc1C,603,0.6332718182245531,0.3210599606479483,1.522997974471263e-08,0.275,0.31811059803416036
Cc1ccc(N2CCCCC(OC(=O)C(CO)C3=CCCC3)CC2)cc1C,603,0.5344422915577461,0.3210599606479483,1.522997974471263e-08,0.25,0.28516742247855803
Cc1ccc(N2CCCCC(OC(=O)C(CO)C3=CCCC3)C2)cc1C,603,0.5191532276767865,0.9945339485212489,1.522997974471263e-08,0.26506024096385544,0.5045623971426717
Cc1ccc(N2CCCCC(OC(=O)C(CO)C3=CCCOC3)C2)cc1C,603,0.5344422915577461,0.23390725695175746,1.522997974471263e-08,0.2823529411764706,0.2561165212464944
Cc1ccc(N2CCCCC(O)C2)cc1C(=O)OC(C1CC1)C1CC1,603,0.6530931549698421,0.4306747991546385,1.522997974471263e-08,0.2564102564102564,0.36125598978482015
Cc1ccc(N2CCCCC3OC(C(=O)NC(CO)C4CC4)CC32)cc1C,603,0.677549032331932,0.2752875145564071,1.522997974471263e-08,0.27380952380952384,0.3176121873727729
CC1=C(N2CCOCC2)CCCC1OC(=O)N(CC1=CCCCC1)C1CC1,603,0.8156971872742134,0.1951336793816153,1.522997974471263e-08,0.1797752808988764,0.3369436272952695
CC1=C(NC2CC2)COCC1C(=O)N1CCC2(C=CCC(C)(C)C2)CC1,603,0.8792821496903297,0.9786206439091334,0.1353352832366127,0.19767441860465115,0.664412692278692
CC1=C(N2CCOCC2)CCCC1OC(=O)N(CC1=CCC2CC1C2)CC,603,0.7278317572164617,0.19513367938161733,1.522997974471263e-08,0.17204301075268819,0.3076551506093529
Cc1ccc(NC2CCOCC2OC(=O)N2CCC3=CCCCC3C2)cc1C,603,0.6021672049319615,0.01943914145038324,0.1353352832366127,0.3875,0.2523138765396525
Cc1ccc(NC2COCC3OCCC23N=CC2(CO)CC2)cc1C,603,0.7066482778577163,0.487219606582631,1.522997974471263e-08,0.2682926829268293,0.39795596655677573
Cc1ccc(NC2COCCC2OC(=O)N2CCC3(CC2)COC3)cc1C,603,0.6813962522054838,0.19669012071268407,0.1353352832366127,0.34615384615384615,0.3378072187182602
Cc1cc2c(cn1)NCCC2OC(=O)C(N1CCCC(C)(C)C1)C1CO1,603,0.615719812320005,0.9553355442276421,0.00033546262790251185,0.15789473684210525,0.5237969397251833
Cc1cc2c(nc1NC(C)CO)OCCC2OC(=O)N1CC2(CCC2)C1C,603,0.7210132599119001,0.16378799186302018,0.00033546262790251185,0.1875,0.2950455714676076
CC1CC(N)CC2OC(C)(C)C=CC2OC1C(=O)N1CCC2(CC1)CC2,603,0.937351958740643,0.8319004930608546,0.1353352832366127,0.12359550561797752,0.6348625783460368
CC1CC2NC(C)(C)C=C2OC1OC(=O)N1CCC2(CCCO2)CC1CO,603,0.8493658165683124,0.055624739591933044,1.0,0.14432989690721648,0.6349968520534152
CC1CC(N)C2COCCC2OC1NC(=O)N1CCC2(CCCN2)CC1(C)C,603,0.9636553092167804,0.0007009991769771305,0.1353352832366127,0.13131313131313133,0.3665638638767901
CC1CN2CCC(C)(C)CC2OC1NC(=O)N1CCC2(CCCO2)CC1CO,603,0.9636553092167804,0.00047944707505923273,1.0,0.14893617021276595,0.6547115854306133
CC1CN2CCC(C)(C)CC2OC1NC(=O)N1CCC2(CCCO2)CC1,603,0.9782343988268144,0.6627117132517515,0.1353352832366127,0.16091954022988506,0.5920937984383929
CC1CN(C2CCOCC2)CC1NC(=O)OCC12CCCC(C)(C)C1O2,603,0.9390616932687994,0.6031947746749827,0.00033546262790251185,0.15730337078651685,0.5141973101905615
CC1CN(C2CCOCC2)CC1NC(=O)OCC12CCCC(C)(C)OC1C2,603,0.9414993363203707,0.055038979862703764,0.00033546262790251185,0.15217391304347827,0.332291259603659
CC1CN(C2CCOC(N)C2)CC1OC(=O)C1NCCC2(C)COCC12C,603,0.9407031198357126,0.04317366828547683,0.1353352832366127,0.11224489795918367,0.3730706904526007
CC1CN2CCCC(C2)C1NC(=O)OCC1(N2CCCC(C)C2)OCCOC1,603,0.9445305925700176,0.0004794470750592221,0.00033546262790251185,0.17391304347826086,0.31511516742432644
CC1CN2CCCC(C2)C1NC(=O)OC1COCC2(CCN(C)CC2)C1O,603,0.9626648636808695,0.04317366828547683,1.0,0.17777777777777778,0.6686128439887821
CC1CN(C2CCOC(C)(C)C2NC(=O)C2CN3CCCC3CO2)CCO1,603,0.9791103726537989,0.04317366828547625,0.1353352832366127,0.18181818181818182,0.3858731080586293
CC1CN(C2CCOCC2)CC1NC(=O)C1CN2CCCC(C)(C2)C1O,603,0.9782343988268144,0.6627117132517548,0.1353352832366127,0.1839080459770115,0.5920937984383939
CC1CN(C)CCCC1OC(=O)NC1COCC2(CCN(C)CC2)C1=O,603,0.8792821496903297,0.5434925690040378,1.0,0.1839080459770115,0.8075915728981226
CC1CN(C)CCCC1OC(=O)NC1COCC2(CCC(C(=O)O)CC2)C1,603,0.9407031198357126,0.03357227907718963,0.1353352832366127,0.18181818181818182,0.3698702273831717
CC1CN(C)CCOC1NC(=O)C1CN2CCCC(C)(C(=O)O)C2CO1,603,0.9600054412854777,0.42872005521722606,0.1353352832366127,0.1590909090909091,0.5080202599131055
CC1CN(C)CCOC1NC(=O)C1CC2CCCC(C)(C(=O)O)C2O1,603,0.9582721356799154,0.9801986733067553,0.1353352832366127,0.17045454545454544,0.6912686974077612
CC(=O)N1CCCC(C(=O)NC2COCC3(CCOCC3)C2N)C(C)C1,603,0.9605594300840199,0.5434925690040378,1.0,0.19767441860465115,0.8346839996960193
CC(=O)N1CCOC(C(=O)NC2CC3CCCC(C)(C2)C3N(C)C)C1,603,0.9582721356799154,0.8844319716368648,0.1353352832366127,0.19767441860465115,0.6593464635177977
CC(=O)N1CCC(C)(C(=O)NC2COCC3(CCOCC3)C2N)CC1,603,0.9588621273680631,0.9564552465094175,1.0,0.14285714285714285,0.9717724579591601
CC(=O)N1CCC(C)(C(=O)NC2COCC3(CCOCC3)C2N)CCC1,603,0.9605594300840199,0.5434925690040344,1.0,0.16279069767441862,0.8346839996960181
CC(=O)N1CCCC(C(=O)NC2COCC3(CCC(C)CC3)C2N)CCO1,603,0.962154491713458,0.04317366828547683,1.0,0.16853932584269662,0.6684427199996449
CC(=O)N1CCCC(C(=O)N2CCCC(C)(O)C2C2COCCN2C)C1,603,0.9600054412854777,0.5434925690040378,1.0,0.2,0.8344993367631718
CC1CC(C)(C(=O)N2CCOCC2C2CCCC(N)C2)CCCC1[NH+]=O,603,0.9605594300840199,0.6017391669841896,0.1353352832366127,0.1276595744680851,0.5658779601016074
CC1CC(C(=O)N2CCCC(C)C2)(C2COCCN2C2CC2)CCO1,603,0.9773023728519782,0.8380682985261261,0.1353352832366127,0.20238095238095238,0.6502353182049058
CC1CC(C(=O)N2CCCC(C)(C3CCCOC3)C2O)CCN1[O-],603,0.9759639938710799,0.23610694849943406,1.0,0.16091954022988506,0.7373569807901713
CC1CC(C(=O)N2CCCC(C)C2C2COCCN2)C2(CCCO2)C1,603,0.9600054412854777,0.8380682985261261,1.0,0.15384615384615385,0.9326912466038678
CC1CC(C(=O)N2CCCC2(C)C(=O)OC2CCOC2)CCN1[O-],603,0.93275322114688,0.23434611676208242,0.1353352832366127,0.13333333333333333,0.4341448737151918
CC1CC(C(=O)N2CCCC2(C)C2CCOC2)C2(CCC(O)CC2)N1,603,0.9594397828953329,0.8380682985261232,1.0,0.1348314606741573,0.932502693807152
CC1(C)CCN(C(=O)C2COCCN2C2CCCc3[nH]oc32)CC1,603,0.9059551911095096,0.11027367979462445,1.0,0.1744186046511628,0.672076290301378
CC1(C2CCCN(S(C)=O)C2)CCCN1C1CCC2(CC1)OCCO2,603,0.9776195661174862,0.36944894549790147,0.1353352832366127,0.14457831325301204,0.49413459828400014
CC1(O)CCN(C2CCCC2N2CCCC3(CCOC3)C2=O)CC1,603,0.934650907912909,0.1361219362322169,1.0,0.14634146341463414,0.690257614715042
CC1(O)CCCN(C2CCCN2C2CCC3(CCOC3)CC2)C(=O)C1,603,0.937351958740643,0.8380682985261261,1.0,0.1511627906976744,0.9251400857555897
CC1(O)CCCN(C2CCCC2N2CC3(CCCO3)CC2=O)CC1,603,0.934650907912909,0.1361219362322169,1.0,0.1411764705882353,0.690257614715042
CC1CC(N2CCCC2(C)C(=O)O)CN1C1CCC2(CC1)COC2,603,0.9759639938710799,0.1361219362322185,0.1353352832366127,0.17073170731707318,0.41580707111330373
CC1CC(N2COCCC2S2CCC(C)(C#N)CC2)C(=O)N1C1CC1,603,0.9355701218796434,0.6612084852573544,0.1353352832366127,0.0989010989010989,0.5773712967912035
CC1CC(N2COCCC2N2CCC(C)(C3CC3)CC2)C(=O)N1O,603,0.93275322114688,0.16500632953485841,0.1353352832366127,0.14285714285714285,0.41103161130611704
CC1CC(N2COCCC2N2CCC(C)(C3CCCN3)CC2)C(=O)O1,603,0.9098113957113441,0.8844319716368673,0.1353352832366127,0.14606741573033707,0.6431928835282746
CC1CC(N2COCCC2N2CCC(C)(C3CCCNC3)CC2)C(=O)O1,603,0.9134389782902302,0.6627117132517548,0.1353352832366127,0.14444444444444443,0.5704953249261994
CC1CC(O)CCN1C1CCCC2(CC1)CC(C)(C)C(=O)N2C1CC1,603,0.934650907912909,0.7310194004362895,1.0,0.11494252873563218,0.8885567694497328
CC(=O)N1C2CCCC1C(N1CCC(O)CC1C1(C)COC1)CC2,603,0.9759639938710799,0.1361219362322185,1.0,0.1686746987951807,0.7040286433677662
CC(C)(C)C(=O)N1CCCCC1C1CC(O)CCN1C1CCC(Br)CC1,603,0.9776195661174862,2.688386060184259e-12,1.0,0.14634146341463414,0.6592065220400581
CC(=O)N1C2CCCC1C(N1CCC(O)CC1C1CSCC(C)C1)CC2,603,0.9611020658177022,0.054130688168440085,1.0,0.13793103448275862,0.6717442513287141
CC1CC(C(=O)N2C3CCC2CN(C2CCCCC2O)C3)CC(C)CS1,603,0.9611020658177022,0.05413068816844155,1.0,0.13095238095238096,0.6717442513287146
CCCc1cc(C)cc(=O)o1,604,0.41111229050718745,2.5517027526336703e-91,1.0,1.0,0.47037076350239576
CCCc1cc(C)oc(=O)c1,604,0.3441132375310254,2.551702752633888e-91,1.0,0.5,0.4480377458436751
CCCc1cc(C)co1,604,0.5927482317384238,7.186559125648774e-118,1.0,0.5,0.5309160772461413
CCCc1cc(C)c(F)o1,604,0.6065306597126334,1.9972553626720701e-100,1.0,0.46875,0.5355102199042111
CCCc1cccc(=O)o1,604,0.2657921776840449,3.4413879587125305e-104,1.0,0.5161290322580645,0.4219307258946816
CCCc1cccc(=O)[nH]1,604,0.2107477358184072,3.99775774171885e-105,1.0,0.2702702702702703,0.4035825786061357
CCCc1cc(C)no1,604,0.5927482317384238,7.095884728515692e-117,1.0,0.3939393939393939,0.5309160772461413
CCCC1=CC(C)(F)OO1,604,0.7486668049564984,9.48531715558211e-97,1.0,0.23076923076923078,0.5828889349854994
Cc1ccc(N2CCC3(CCN(C(=O)c4ccccn4)CC3)CC2)nn1,605,0.4796882254460682,0.8828056142723453,1.0,1.0,0.7874979465728046
Cc1ccc(N2CCC3(CCN(C(=O)c4cccc(Cl)c4)CC3)CC2)nn1,605,0.4418027101428186,0.017405022238708243,1.0,0.6071428571428571,0.48640257746050897
Cc1ccc(N2CCC3(CCN(C(=O)c4cccc(F)c4)CC3)CC2)nn1,605,0.4418027101428186,0.48622665037344287,1.0,0.6071428571428571,0.6426764535054205
Cc1ccc(N2CCC3(CC2)CCN(C(=O)c2cccc(F)c2)C3)nn1,605,0.4252706089254702,0.9798442779446009,1.0,0.5333333333333333,0.8017049622900236
